雪佛兰 迈锐宝 2014款 2.0L 自动舒适版,2014年,6.4万公里,到店服务,7.26万,
现代 朗动 2012款 1.6L 手动时尚型,2013年,6.4万公里,到店服务,4.00万,11.50万
大众 高尔夫 2016款 180TSI 自动舒适型,2018年,0.6万公里,到店服务,10.12万,16.40万
大众 桑塔纳 2015款 1.6L 自动舒适版,2014年,8.1万公里,到店服务,5.15万,
现代 朗动 2015款 1.6L 手动领先型,2015年,2.9万公里,到店服务,6.00万,12.60万
大众 途观 2013款 1.8TSI 自动两驱舒适版,2014年,10.3万公里,到店服务,11.32万,
雪佛兰 迈锐宝 2014款 2.4L 自动豪华版,2014年,6.1万公里,到店服务,8.85万,22.20万
福特 嘉年华 2013款 三厢 1.5L 手动风尚型,2013年,4.0万公里,到店服务,3.30万,8.70万
现代 悦动 2011款 1.6L 手动舒适型,2012年,10.2万公里,到店服务,3.20万,
别克 英朗 2016款 15N 自动精英型,2016年,2.0万公里,到店服务,7.50万,13.80万
别克 威朗 2015款 三厢 15S 自动进取型,2016年,4.3万公里,到店服务,8.50万,15.90万
菲亚特 致悦 2014款 1.4T 自动时尚版,2014年,3.0万公里,到店服务,6.10万,13.30万
福特 福克斯 2012款 三厢 1.6L 手动风尚型,2014年,5.6万公里,到店服务,5.49万,
别克 君越 2013款 2.4L SIDI豪华舒适型,2014年,5.8万公里,到店服务,13.00万,29.90万
长安CS75 2014款 2.0L 手动豪华型 国IV,2016年,5.8万公里,到店服务,6.00万,12.80万
大众POLO 2007款 1.6L Cross POLO AT,2009年,13.5万公里,到店服务,3.50万,12.80万
宝马3系 2011款 318i 领先型,2011年,6.1万公里,|,10.00万,32.10万
标致408 2015款 1.2T 自动豪华版,3.9万公里,到店服务,|,8.00万,16.50万
别克 君越 2012款 2.4L SIDI豪华版,4.9万公里,到店服务,|,9.82万,
起亚K2 2015款 三厢 1.4L AT GLS,1.3万公里,到店服务,|,5.50万,9.30万
福特 福克斯 2015款 两厢 1.6L 自动舒适型,3.1万公里,到店服务,|,7.00万,13.50万
福特 嘉年华 2013款 两厢 1.5L 自动时尚型,8.1万公里,到店服务,|,4.20万,10.70万
现代ix35 2013款 2.0L 自动两驱智能型GLS 国IV,8.0万公里,到店服务,|,7.80万,21.40万
斯柯达 晶锐 2008款 1.6L 自动晶享版,7.3万公里,到店服务,|,3.30万,12.80万
别克 英朗 2012款 GT 1.6L 自动时尚版,5.4万公里,到店服务,|,6.00万,16.60万
大众 宝来 2013款 1.6L 手动时尚型,5.0万公里,到店服务,|,5.68万,11.70万
现代 朗动 2015款 1.6L 自动领先型,3.6万公里,到店服务,|,8.00万,13.90万
奔腾B50 2013款 1.6L 手动豪华型,6.2万公里,到店服务,|,4.00万,10.50万
别克 英朗 2013款 GT 1.6L 手动进取版,5.3万公里,到店服务,|,5.38万,14.90万
雪佛兰 科鲁兹 2013款 1.6L SE MT,10.0万公里,到店服务,|,3.80万,13.00万
福特 福睿斯 2017款 1.5L 手动舒适型,2017年,3.3万公里,到店服务,5.64万,10.50万
大众 高尔夫 2014款 1.6L 自动舒适型,2015年,4.0万公里,到店服务,9.00万,15.70万
福特 金牛座 2015款 EcoBoost 245 时尚型,2016年,3.6万公里,到店服务,14.61万,27.00万
沃尔沃XC60 2015款 T5 智行版,2015年,6.4万公里,到店服务,18.00万,39.80万
马自达 睿翼 2012款 2.5L 自动至尊版,2013年,6.9万公里,到店服务,8.98万,
起亚 福瑞迪 2012款 1.6L MT GL 纪念版,2012年,4.2万公里,到店服务,3.33万,
大众 途观 2012款 1.8TSI 自动两驱都会版,2012年,10.8万公里,到店服务,8.99万,
众泰T600 2015款 家用版 2.0T 手动精英型,2016年,1.0万公里,到店服务,4.67万,
本田 歌诗图 2012款 2.4L 豪华版,2013年,11.1万公里,到店服务,12.07万,
MG 3SW 2015款 1.5L AMT精英型,2016年,1.9万公里,到店服务,4.60万,9.50万
别克 昂科威 2016款 28T 四驱豪华型,2015年,5.5万公里,到店服务,15.67万,32.60万
现代 全新胜达 2013款 2.4L 自动两驱舒适型,2014年,8.7万公里,到店服务,10.70万,24.70万
长城M4 2012款 1.5L 手动豪华型,2013年,2.4万公里,到店服务,2.88万,
福特 蒙迪欧 2013款 1.5L GTDi180时尚型,2014年,5.8万公里,到店服务,9.80万,20.60万
吉利 帝豪 2014款 三厢 1.5L CVT精英型,2015年,6.0万公里,到店服务,4.05万,9.50万
马自达6 2011款 2.0L 自动时尚型,2011年,15.6万公里,到店服务,5.00万,19.50万
起亚 狮跑 2012款 2.0L 自动两驱版GLS,2012年,6.9万公里,到店服务,5.60万,20.00万
荣威360 2015款 1.5L 自动豪华版,2016年,2.5万公里,到店服务,5.10万,9.80万
丰田 YARiS L 致炫 2016款 改款 1.5E CVT魅动版,2018年,0.7万公里,到店服务,7.00万,9.30万
荣威360 2015款 1.5L 自动豪华版,2016年,3.8万公里,到店服务,5.00万,9.80万
日产 逍客 2012款 1.6XE 风 5MT 2WD,2014年,5.7万公里,到店服务,6.20万,15.20万
福特 福克斯 2015款 三厢 1.6L 自动风尚型,2016年,4.1万公里,到店服务,6.92万,
大众 朗逸 2013款 改款 1.6L 自动豪华版,2013年,10.3万公里,到店服务,6.67万,15.90万
现代 索纳塔八 2013款 2.0L 自动领先版,2013年,8.2万公里,到店服务,8.00万,19.50万
海马S5 2014款 1.6L 手动智尊型,2015年,7.8万公里,到店服务,4.50万,11.70万
大众 速腾 2015款 1.6L 手动舒适型,2016年,3.0万公里,到店服务,7.90万,15.10万
宝马X1 2010款 sDrive18i豪华型(进口),2012年,6.8万公里,到店服务,13.00万,39.80万
现代 朗动 2015款 1.6L 手动领先型,2016年,3.4万公里,到店服务,7.00万,12.60万
福特 蒙迪欧-致胜 2011款 2.0L GTDi200时尚型,2013年,10.2万公里,到店服务,6.85万,
大众 帕萨特 2013款 1.8TSI DSG御尊版,2013年,12.3万公里,到店服务,10.86万,26.00万
起亚K2 2015款 三厢 1.4L MT GLS,2016年,3.9万公里,到店服务,4.50万,8.50万
大众 捷达 2013款 1.4L 手动时尚型,2014年,5.0万公里,到店服务,4.00万,9.00万
别克 英朗 2014款 XT 1.6L 自动时尚版,2015年,5.3万公里,到店服务,6.57万,16.30万
别克 英朗 2015款 15N 自动精英型,2015年,7.3万公里,到店服务,7.00万,13.80万
现代 瑞纳 2010款 三厢 1.4L 自动舒适型GS,2011年,5.2万公里,到店服务,3.50万,9.40万
福特 嘉年华 2013款 两厢 1.5L 自动时尚型,2014年,3.5万公里,到店服务,5.00万,10.70万
福特 福克斯 2012款 两厢经典 1.8L 自动基本型,2013年,5.0万公里,到店服务,4.38万,11.90万
雪佛兰 迈锐宝 2013款 2.0L 自动豪华版,2013年,12.3万公里,到店服务,7.00万,19.70万
比亚迪S6 2012款 2.0L 手动豪华型,2013年,5.6万公里,到店服务,3.67万,9.80万
现代 朗动 2013款 1.6L 自动领先型,2014年,4.0万公里,到店服务,7.00万,13.90万
奥迪A4L 2016款 35 TFSI 典藏版 自动标准型,2016年,2.3万公里,到店服务,19.00万,34.00万
MG 名爵ZS 2017款 1.5L 手动尊享互联网版,2017年,2.5万公里,到店服务,6.06万,10.50万
MINI 2018款 1.5T ONE PLUS,2018年,0.9万公里,到店服务,16.60万,21.90万
奔驰GLK级 2011款 GLK 300 4MATIC 动感型(进口),2012年,8.4万公里,到店服务,17.13万,48.60万
三菱 劲炫ASX 2013款 2.0L CVT四驱尊贵版,2016年,3.0万公里,到店服务,9.19万,
Jeep 自由光 2017款 2.0L 优越版,2018年,2.5万公里,到店服务,15.08万,
奥迪A4L 2015款 35 TFSI 自动技术型,2015年,5.4万公里,到店服务,18.00万,40.50万
菲亚特 菲翔 2012款 1.4T 自动悦享版,2014年,2.5万公里,到店服务,4.60万,13.30万
奥迪A6L 2009款 2.4L 技术型,2009年,16.4万公里,到店服务,12.00万,46.10万
现代 名图 2017款 1.8L 自动智能型GLS,2017年,3.2万公里,到店服务,10.17万,
奥迪A6L 2014款 TFSI 标准型,2014年,7.0万公里,到店服务,22.00万,44.50万
日产 轩逸 2012款 经典 1.6XE 手动舒适版,2015年,2.4万公里,到店服务,4.85万,
凯迪拉克XTS 2014款 28T 舒适型,2014年,7.0万公里,到店服务,16.00万,38.00万
大众 捷达 2013款 1.6L 手动时尚型,2014年,6.1万公里,到店服务,3.84万,
马自达CX-5 2015款 2.0L 自动两驱都市型,2015年,8.7万公里,到店服务,11.39万,
现代ix35 2010款 2.0L 自动两驱精英版GLS,2011年,3.8万公里,到店服务,6.39万,
大众 途观 2015款 1.8TSI 自动两驱风尚版,2014年,6.0万公里,到店服务,11.47万,
起亚K3 2013款 1.6L 自动GLS,2013年,6.3万公里,|,5.50万,13.50万
奥迪A6L 2012款 TFSI 标准型,9.0万公里,到店服务,|,20.20万,44.50万
荣威350 2015款 1.5L 自动豪华天窗版,3.2万公里,到店服务,|,4.50万,9.50万
起亚KX5 2016款 1.6T 自动两驱Premium,3.0万公里,到店服务,|,11.05万,
日产 轩逸 2012款 经典 1.6XE 手动舒适版,3.5万公里,到店服务,|,5.07万,10.80万
丰田 花冠 2013款 1.6L 手动超值版,3.8万公里,到店服务,|,4.55万,
大众POLO 2013款 1.4L 自动舒适版,7.4万公里,到店服务,|,4.70万,11.60万
哈弗H6 2012款 1.5T 手动两驱精英型,5.0万公里,到店服务,|,3.99万,
雪佛兰 科鲁兹 2013款 1.6L SE MT,4.8万公里,到店服务,|,4.60万,13.00万
标致408 2013款 2.0L 自动舒适版,5.6万公里,到店服务,|,4.80万,15.60万
别克 君越 2012款 2.4L SIDI雅致版,10.8万公里,到店服务,|,8.20万,
中华V3 2015款 1.5L 自动智能型,2.2万公里,到店服务,|,5.00万,9.60万
福特 蒙迪欧 2013款 2.0L GTDi240豪华运动型,4.2万公里,到店服务,|,12.50万,26.40万
宝骏730 2016款 1.5L 手动豪华型 7座,9.5万公里,到店服务,|,4.30万,8.30万
雪佛兰 科鲁兹 2012款 1.6L SL天地版 MT,4.5万公里,到店服务,|,4.20万,12.40万
奔驰E级 2012款 E 200 L CGI优雅型,6.1万公里,到店服务,|,19.05万,47.50万
大众 宝来 2013款 1.6L 自动舒适型,5.8万公里,到店服务,|,6.50万,13.90万
大众POLO 2013款 1.4L 手动舒适版,8.2万公里,到店服务,|,4.00万,10.30万
大众 桑塔纳 2015款 1.6L 自动舒适版,6.9万公里,到店服务,|,6.00万,12.40万
别克 君越 2012款 2.4L SIDI雅致版,6.8万公里,到店服务,|,10.00万,25.60万
长安CS75 2014款 1.8T 自动精英型 国IV,5.1万公里,到店服务,|,7.00万,14.70万
本田CR-V 2010款 2.0L 自动四驱经典版,6.4万公里,到店服务,|,8.90万,23.60万
哈弗H6 2013款 升级版 1.5T 手动两驱精英型,2013年,5.8万公里,到店服务,4.70万,12.60万
福特 探险者 2016款 2.3T 精英版(进口),2016年,2.6万公里,到店服务,32.00万,54.30万
三菱 劲炫ASX 2013款 2.0L CVT四驱尊贵版,2016年,3.0万公里,到店服务,9.19万,
奥迪A4L 2015款 35 TFSI 自动技术型,2015年,5.4万公里,到店服务,18.00万,40.50万
MINI Countryman 2011款 1.6L COOPER Fun,2012年,6.6万公里,到店服务,11.00万,
奥迪A6L 2009款 2.4L 技术型,2009年,16.4万公里,到店服务,12.00万,46.10万
马自达6 2008款 2.0L 自动时尚型,2009年,10.0万公里,到店服务,4.50万,19.50万
大众 甲壳虫 2014款 1.2TSI 时尚型(进口),2013年,7.4万公里,到店服务,10.00万,21.70万
哈弗H6 Coupe 2016款 蓝标 1.5T 手动两驱都市型,2016年,1.8万公里,到店服务,6.66万,11.80万
雪佛兰 爱唯欧 2014款 两厢 1.4SL AT 时尚版,2015年,0.7万公里,到店服务,5.00万,9.40万
起亚 福瑞迪 2011款 1.6L AT GL,2012年,9.8万公里,到店服务,3.18万,
福特 福克斯 2012款 两厢 1.6L 自动风尚型,2013年,5.0万公里,到店服务,5.65万,
宝骏630 2014款 1.5L 手动舒适型,2015年,6.1万公里,到店服务,3.05万,7.70万
长安CS35 2012款 1.6L 手动豪华型 国IV,2013年,6.1万公里,到店服务,3.40万,9.00万
雪铁龙 爱丽舍 2014款 1.6L 手动时尚型,2014年,8.2万公里,到店服务,3.16万,9.10万
比亚迪G6 2011款 2.0L 手动尊贵型,2011年,3.3万公里,到店服务,2.53万,9.60万
大众POLO 2016款 1.6L Cross Polo 自动,2016年,2.5万公里,到店服务,7.27万,
起亚 智跑 2015款 2.0L 自动两驱版GLS,2016年,6.4万公里,到店服务,9.50万,18.80万
现代 悦动 2011款 1.6L 自动豪华型,2011年,9.5万公里,到店服务,3.91万,
起亚 狮跑 2012款 2.0L 自动两驱版GLS,2012年,7.0万公里,到店服务,5.80万,20.00万
标致4008 2013款 2.0L 两驱豪华型(进口),2014年,3.7万公里,到店服务,10.00万,28.20万
大众 朗逸 2013款 改款经典 1.6L 手动风尚版,2015年,4.8万公里,到店服务,6.50万,12.30万
宝骏730 2016款 1.5L 手动豪华型 7座,2015年,9.5万公里,到店服务,4.30万,8.30万
斯柯达 明锐 2016款 1.6L 自动智行版,2015年,4.4万公里,到店服务,8.20万,16.50万
海马S7 2015款 改款 1.8T 自动纵骋型,2016年,3.8万公里,到店服务,6.00万,14.00万
本田CR-V 2010款 2.0L 自动两驱都市版,2011年,13.7万公里,到店服务,7.60万,21.50万
传祺GS5 2012款 2.0L 自动两驱豪华版,2013年,7.2万公里,到店服务,5.76万,
大众 宝来 2014款 1.6L 手动舒适型,2014年,8.8万公里,到店服务,5.80万,12.60万
大众 朗逸 2011款 1.6L 手动品悠版,2011年,6.7万公里,到店服务,4.00万,12.20万
别克 威朗 2016款 两厢GS 20T 双离合燃情运动型,2016年,4.4万公里,到店服务,9.30万,19.10万
哈弗H6 2016款 升级版 1.5T 手动两驱都市型,2016年,3.3万公里,|,6.00万,10.30万
本田 凌派 2016款 1.8L CVT旗舰版,7.0万公里,到店服务,|,9.00万,16.30万
大众 速腾 2012款 1.4TSI 自动豪华型,5.2万公里,到店服务,|,8.00万,18.20万
长安CS35 2015款 1.6L 手动豪华型 国IV,2.9万公里,到店服务,|,4.70万,9.00万
大众 途观 2015款 1.8TSI 自动四驱豪华型,5.1万公里,到店服务,|,15.14万,30.00万
福特 蒙迪欧-致胜 2011款 2.0L GTDi200豪华型,7.3万公里,到店服务,|,7.18万,23.60万
斯柯达 明锐 2010款 1.6L 手动逸俊版,6.3万公里,到店服务,|,4.20万,14.90万
大众 捷达 2015款 质惠版 1.4L 手动时尚型,5.4万公里,到店服务,|,4.70万,8.70万
斯柯达 明锐 2015款 1.6L 手动逸杰版,6.4万公里,到店服务,|,6.80万,14.00万
比亚迪 元 2016款 1.5L 手动舒适型,2016年,1.2万公里,到店服务,3.82万,
大众 凌渡 2017款 280TSI DSG舒适版,2017年,2.4万公里,到店服务,12.39万,20.00万
起亚 智跑 2012款 2.0L 自动两驱版GL,2012年,14.2万公里,到店服务,6.28万,
雪铁龙C4L 2013款 1.8L 手动劲智版,2013年,4.3万公里,到店服务,5.13万,
路虎 发现神行 2016款 2.0T S,2016年,4.8万公里,到店服务,23.54万,39.90万
起亚KX5 2016款 1.6T 自动两驱Premium,2017年,4.2万公里,到店服务,11.52万,
福特 蒙迪欧 2013款 1.5L GTDi180时尚型,2015年,7.1万公里,到店服务,9.92万,
现代 途胜 2013款 2.0L 自动两驱舒适型,2014年,4.7万公里,到店服务,6.79万,
大众 朗逸 2013款 改款经典 1.6L 手动舒适版,2016年,0.9万公里,到店服务,6.59万,
雪佛兰 科鲁兹 2012款 1.6L SE MT,2012年,7.3万公里,到店服务,3.60万,13.00万
铃木 锋驭 2014款 1.6L CVT四驱尊贵型,2014年,4.9万公里,到店服务,7.50万,16.80万
标致508 2012款 2.0L 自动智享版,2013年,3.3万公里,到店服务,8.00万,22.20万
海马 福美来 2015款 1.6L 手动悦尚型,2015年,3.9万公里,到店服务,3.70万,9.20万
现代 名图 2014款 1.8L 自动智能型GLS,2015年,5.7万公里,到店服务,8.22万,
斯柯达 昊锐 2012款 1.4TSI DSG智雅版,2013年,14.5万公里,到店服务,6.50万,20.20万
哈弗H5 2013款 智尊版 2.0T手动两驱进取型,2014年,4.3万公里,到店服务,4.19万,
福特 福克斯 2013款 三厢经典 1.8L 手动基本型,2013年,4.6万公里,到店服务,3.44万,
大众 速腾 2012款 1.4TSI 手动豪华型,2012年,6.4万公里,到店服务,6.00万,16.70万
大众 桑塔纳 2013款 1.6L 手动风尚版,2013年,6.2万公里,到店服务,4.18万,9.80万
吉利 博越 2016款 1.8TD 自动四驱智尊型,2016年,4.8万公里,到店服务,8.80万,17.10万
别克 昂科威 2014款 28T 四驱精英型,2015年,6.6万公里,到店服务,14.81万,29.30万
宝马3系 2015款 320Li 超悦版时尚型,2015年,5.6万公里,到店服务,19.70万,
福特 嘉年华 2011款 三厢 1.3L 手动风尚型,2011年,6.4万公里,到店服务,2.57万,8.70万
宝马5系 2013款 520Li 典雅型,2013年,11.2万公里,到店服务,21.59万,46.50万
起亚K2 2011款 三厢 1.6L AT Premium,2014年,2.0万公里,到店服务,5.50万,10.80万
大众 途观 2013款 2.0TSI 自动四驱豪华版,2014年,13.1万公里,到店服务,13.50万,31.70万
起亚K2 2015款 三厢 1.4L MT GLS,2016年,3.6万公里,到店服务,4.50万,8.50万
大众POLO 2016款 1.6L 自动舒适型,2016年,2.8万公里,到店服务,6.50万,11.30万
现代 瑞纳 2014款 1.4L 自动智能型GLS,2014年,6.0万公里,到店服务,5.00万,9.40万
福特 福克斯 2011款 两厢 1.8L 手动经典型,2011年,8.4万公里,到店服务,3.30万,11.40万
奥迪Q5 2011款 2.0TFSI 舒适型,2011年,8.4万公里,到店服务,20.00万,51.60万
斯柯达 明锐 2012款 1.6L 自动逸杰版,2012年,6.5万公里,到店服务,5.00万,15.30万
福特 福克斯 2012款 三厢 1.6L 自动风尚型,2013年,2.6万公里,到店服务,5.72万,
雪佛兰 迈锐宝 2013款 1.6T 自动舒适版,2013年,7.6万公里,到店服务,8.00万,19.70万
江淮 瑞风S3 2014款 1.5L 手动豪华型,2015年,1.2万公里,到店服务,4.20万,7.60万
荣威350 2014款 1.5L 自动迅悦版,2014年,5.8万公里,到店服务,4.40万,10.80万
本田 飞度 2014款 1.5L LX CVT舒适型,2015年,7.2万公里,到店服务,6.40万,8.90万
福特 福克斯 2011款 两厢 1.8L 自动时尚型,2011年,5.9万公里,到店服务,4.00万,13.90万
大众 宝来 2014款 1.6L 自动舒适型,2015年,3.3万公里,到店服务,8.00万,13.90万
福特 福克斯 2012款 三厢 1.6L 自动风尚型,2013年,7.5万公里,到店服务,5.90万,15.60万
宝马3系 2016款 320Li 进取型,2015年,4.0万公里,到店服务,19.89万,35.40万
大众 朗逸 2013款 改款经典 1.6L 手动风尚版,2015年,9.1万公里,到店服务,5.60万,12.30万
丰田 雷凌 2014款 1.6G CVT精英版,2016年,3.4万公里,到店服务,8.55万,13.50万
奥迪Q7 2014款 35 TFSI 越野型(进口),2014年,7.3万公里,到店服务,34.81万,105.50万
奇瑞 艾瑞泽5 2016款 1.5L 手动领潮版,2016年,3.7万公里,到店服务,3.44万,
Jeep 自由光 2017款 2.0L 优越版,2018年,2.3万公里,到店服务,13.71万,
起亚K3 2013款 1.6L 手动GLS,2012年,15.8万公里,到店服务,3.80万,12.50万
现代 瑞纳 2014款 1.4L 手动智能型GLS,2016年,0.9万公里,到店服务,3.92万,
长安 逸动 2013款 XT 1.6L 手动俊酷型 国IV,2015年,6.6万公里,到店服务,3.62万,
福特 蒙迪欧 2013款 2.0L GTDi200时尚型,2014年,4.7万公里,到店服务,10.98万,
别克 君威 2012款 2.0L 舒适版,2013年,5.6万公里,到店服务,7.38万,20.20万
别克 君威 2015款 1.6T 领先技术型,2016年,4.0万公里,到店服务,10.12万,
奥迪A1 2012款 1.4 TFSI Urban(进口),2013年,7.9万公里,到店服务,8.85万,24.40万
道奇 酷威 2010款 2.7(进口),2010年,13.4万公里,到店服务,6.20万,32.60万
宝马3系 2010款 325i 时尚型,2010年,4.2万公里,到店服务,12.00万,44.30万
奇瑞 艾瑞泽5 2016款 1.5L 手动领跑版,2017年,4.0万公里,到店服务,4.07万,
奇瑞E3 2013款 1.5L 手动智尚型,2015年,2.5万公里,到店服务,2.67万,6.60万
比亚迪G5 2014款 1.5TI 手动尊贵型,2015年,7.2万公里,到店服务,3.50万,9.30万
大众 朗逸 2008款 1.6L 自动品雅版,2010年,7.3万公里,到店服务,4.00万,14.60万
Jeep 自由光 2014款 2.4L 豪华版(进口),2015年,5.0万公里,到店服务,14.80万,
别克 英朗 2013款 GT 1.6L 自动时尚版,2015年,4.1万公里,到店服务,6.00万,16.60万
江淮 瑞风S3 2014款 1.5L CVT豪华型,2014年,3.8万公里,到店服务,3.90万,
大众 捷达 2015款 质惠版 1.6L 手动时尚型,2016年,3.4万公里,到店服务,4.87万,
比亚迪 元 2016款 1.5L 手动尊贵型,2016年,3.3万公里,到店服务,4.30万,
福特 蒙迪欧 2013款 1.5L GTDi180时尚型,2016年,5.2万公里,到店服务,12.00万,20.60万
大众 速腾 2015款 230TSI 手动舒适型,2016年,6.4万公里,到店服务,8.50万,15.90万
长城C50 2013款 1.5T 手动精英型,2014年,5.1万公里,到店服务,3.63万,
标致301 2014款 1.6L 自动舒适版,2015年,5.3万公里,到店服务,5.00万,10.30万
别克 凯越 2015款 1.5L 自动经典型,2015年,6.6万公里,到店服务,4.35万,10.00万
别克 君越 2012款 2.4L SIDI豪雅版,2012年,8.9万公里,到店服务,8.25万,27.80万
大众POLO 2014款 1.4L 手动风尚版,2014年,3.6万公里,到店服务,4.30万,8.20万
日产 阳光 2015款 1.5XE 手动大师版,2016年,4.7万公里,到店服务,4.70万,9.10万
大众POLO 2012款 1.6L Cross POLO AT,2013年,3.1万公里,到店服务,6.40万,13.70万
大众 桑塔纳 2015款 1.6L 手动风尚版,2016年,4.6万公里,到店服务,5.00万,9.80万
大众 途观 2013款 1.8TSI 自动两驱豪华型,2014年,7.5万公里,到店服务,13.06万,28.20万
中华V5 2012款 1.5T 自动两驱运动型,2013年,4.0万公里,|,4.80万,14.10万
现代 朗动 2013款 1.6L 自动领先型,3.9万公里,到店服务,|,6.30万,13.90万
大众POLO 2016款 1.6L Cross Polo 自动,1.4万公里,到店服务,|,8.00万,12.80万
大众 桑塔纳 2016款 1.6L 手动风尚版,1.5万公里,到店服务,|,5.50万,9.80万
别克GL8 2014款 2.4L 经典版,2015年,5.3万公里,到店服务,11.30万,22.70万
标致308 2012款 1.6L 手动优尚型,2012年,9.1万公里,到店服务,2.96万,11.30万
斯柯达 昕锐 2018款 1.4L 手动标准版,2018年,1.5万公里,到店服务,4.89万,8.30万
奔驰E级 2015款 改款 E 260 L 运动型,2015年,9.0万公里,到店服务,26.06万,
凯迪拉克SRX 2012款 3.0L 精英型(进口),2013年,5.2万公里,到店服务,15.00万,51.00万
标致3008 2013款 1.6THP 自动至尚版,2013年,13.6万公里,到店服务,6.67万,
大众 尚酷 2015款 1.4TSI 风尚版(进口),2015年,2.4万公里,到店服务,11.40万,24.20万
传祺GA3S视界 2014款 1.6L 手动豪华ESP版,2015年,6.6万公里,到店服务,3.29万,9.20万
宝马5系GT 2010款 535i 领先型(进口),2011年,7.4万公里,到店服务,25.00万,95.50万
大众 途观 2015款 1.8TSI 自动两驱风尚版,2016年,3.8万公里,到店服务,13.03万,
雪铁龙 爱丽舍 2016款 1.6L 手动时尚型,2016年,4.3万公里,到店服务,4.06万,
斯柯达 昕锐 2013款 1.6L 手动智选型,2014年,6.9万公里,到店服务,4.20万,10.40万
雪佛兰 科鲁兹 2013款 1.6L SL天窗版 MT,2013年,1.7万公里,到店服务,4.00万,12.30万
奥迪Q5 2016款 40 TFSI 进取型,2016年,4.1万公里,到店服务,26.10万,41.60万
奥迪Q5 2015款 40 TFSI 技术型,2015年,6.1万公里,到店服务,25.60万,46.80万
现代 朗动 2012款 1.6L 自动时尚型,2016年,6.2万公里,到店服务,6.60万,12.60万
斯柯达 晶锐 2012款 1.4L 手动晶致版,2013年,5.6万公里,到店服务,3.50万,8.60万
奥迪Q5 2013款 40 TFSI 技术型,2013年,4.8万公里,到店服务,22.00万,46.40万
大众 桑塔纳 2016款 1.4L 手动风尚版,2017年,1.3万公里,到店服务,5.00万,9.20万
福特 蒙迪欧 2013款 1.5L GTDi180时尚型,2016年,1.7万公里,到店服务,12.50万,20.60万
大众 捷达 2015款 质惠版 1.6L 手动舒适型,2016年,3.2万公里,到店服务,5.10万,10.40万
吉利 帝豪 2014款 三厢 1.5L 手动精英型,2013年,7.8万公里,到店服务,2.84万,8.30万
别克 君越 2011款 2.4L SIDI豪华版,2011年,4.4万公里,到店服务,9.37万,29.80万
起亚 智跑 2015款 2.0L 自动两驱版DLX,2014年,8.4万公里,到店服务,9.00万,19.30万
雪佛兰 爱唯欧 2011款 三厢 1.4L MT SE,2014年,3.8万公里,到店服务,3.50万,9.50万
长安商用 欧尚 2016款 1.5L 手动豪华型7座,2017年,3.6万公里,到店服务,4.00万,7.00万
别克 君威 2015款 1.6T 精英技术型,2017年,5.7万公里,到店服务,11.00万,22.80万
现代ix35 2013款 2.0L 自动两驱领先型GLX 国IV,2013年,5.4万公里,到店服务,8.86万,22.90万
大众 途观 2013款 1.8TSI 自动两驱舒适版,2014年,6.9万公里,到店服务,12.80万,25.80万
传祺GS5 2012款 2.0L 手动两驱舒适版,2014年,8.2万公里,到店服务,4.17万,
大众 朗逸 2015款 1.6L 手动舒适版,2017年,1.0万公里,到店服务,8.00万,13.60万
现代 瑞纳 2010款 三厢 1.4L 手动舒适型GS,2013年,3.4万公里,到店服务,3.50万,8.60万
日产 轩逸 2012款 经典 1.6XE 手动舒适版,2016年,8.7万公里,到店服务,5.50万,10.80万
大众 朗逸 2008款 1.6L 自动品悠版,2009年,5.0万公里,到店服务,4.00万,13.50万
别克 英朗 2013款 GT 1.6L 手动进取版,2014年,3.4万公里,到店服务,6.10万,14.90万
哈弗H6 2011款 2.0L 手动两驱都市型,2012年,3.2万公里,到店服务,4.60万,10.40万
大众 途观 2012款 1.8TSI 自动两驱菁英版,2012年,11.1万公里,到店服务,12.00万,27.70万
大众 捷达 2015款 1.6L 手动时尚型,2016年,6.9万公里,到店服务,5.00万,9.60万
标致308 2014款 乐享版 经典 1.6L 手动优尚型,2016年,3.1万公里,|,5.50万,11.50万
哈弗H6 2015款 运动版 1.5T 自动两驱豪华型,2015年,7.4万公里,到店服务,7.00万,14.80万
宝马3系GT 2016款 320i 设计套装型(进口),2016年,1.4万公里,到店服务,27.00万,49.30万
大众CC 2016款 1.8TSI 豪华型,2016年,2.6万公里,到店服务,17.33万,29.20万
路虎 发现神行 2016款 2.0T HSE LUXURY,2016年,3.3万公里,到店服务,24.00万,56.20万
吉利 博越 2016款 1.8TD 自动智尊型,2017年,1.8万公里,到店服务,9.42万,
日产 蓝鸟 2016款 1.6L CVT炫酷版,2016年,1.8万公里,到店服务,7.94万,
奥迪A4L 2015款 35 TFSI 自动舒适型,2015年,4.8万公里,到店服务,18.20万,36.10万
奔驰C级 2015款 C 200 L 4MATIC,2015年,2.4万公里,到店服务,26.00万,43.40万
大众 高尔夫 2016款 1.4TSI 自动R-Line,2017年,0.5万公里,到店服务,13.00万,18.70万
别克 凯越 2013款 1.5L 自动经典型,2013年,3.2万公里,到店服务,4.01万,
别克 君威 2014款 2.0L 领先时尚型,2014年,7.9万公里,到店服务,8.00万,19.40万
奥迪Q5 2012款 2.0TFSI 技术型,2012年,5.9万公里,到店服务,17.00万,46.40万
大众POLO 2011款 1.6L 自动致酷版,2012年,4.9万公里,到店服务,4.50万,13.40万
