ok,msg,created_at,ids,mid,can_edit,raw_text,source,user_description,user_follow_count,user_gender,user_id,user_mbrank,user_mbtype,user_profile_url,user_profile_image_url,user_screen_name,user_statuses_count,user_urank,user_verified,user_veridied_reason,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-21,4385661249729678,4385661249729678,False,敢爱敢恨才是真的，敲敲键盘骂两句不叫爱国。,荣耀9青春版 全屏四摄,淡定从容。,74,m,6403331697,0,0,https://m.weibo.cn/u/6403331697?uid=6403331697,https://tvax1.sinaimg.cn/crop.0.0.996.996.180/006ZlJ5vly8g49l21cikxj30ro0roacx.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-21,4385645155383728,4385645155383728,False,转发微博,微博 weibo.com,,295,m,5974659041,0,0,https://m.weibo.cn/u/5974659041?uid=5974659041,https://tva1.sinaimg.cn/crop.45.0.149.149.180/006wl3Kpjw1f5exz65fc1j306o045jro.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-21,4385630245086420,4385630245086420,False,转发微博,三星android智能手机,更多的只是给自己看而已,301,f,1737433721,0,0,https://m.weibo.cn/u/1737433721?uid=1737433721,https://tva2.sinaimg.cn/crop.0.0.664.664.180/678f2279jw8fctv28p8coj20ig0igmxm.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-21,4385620300171933,4385620300171933,False,转发微博,微博 weibo.com,,144,f,6024057418,0,0,https://m.weibo.cn/u/6024057418?uid=6024057418,https://tva2.sinaimg.cn/crop.0.66.250.250.180/006zGkwqjw1f7tunsa4i3j306y0an3zl.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-21,4385605460902490,4385605460902490,False,转发微博,微博 weibo.com,教育！科学！学会读书，便是点燃火炬；每个字的每个音节都发射火星。,489,f,3565829062,0,0,https://m.weibo.cn/u/3565829062?uid=3565829062,https://tva1.sinaimg.cn/crop.0.0.200.200.180/d48a3bc6jw1eeopa4xbqgj205k05kzk5.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-21,4385599123134279,4385599123134279,False,转发微博,微博 weibo.com,我不如起个磨刀石的作用，能使钢刀锋利，虽然它自己切不动什么。－－贺拉斯,229,f,3256786304,0,0,https://m.weibo.cn/u/3256786304?uid=3256786304,https://tva1.sinaimg.cn/crop.0.0.180.180.180/c21e9d80jw1e8qgp5bmzyj2050050aa8.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-21,4385587269800316,4385587269800316,False,转发微博,微博 weibo.com,,169,m,3956743332,0,0,https://m.weibo.cn/u/3956743332?uid=3956743332,https://tva2.sinaimg.cn/crop.0.0.180.180.180/ebd71ca4jw1f4fj470twdj2050050jrb.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-21,4385576989897797,4385576989897797,False,转发微博,微博 weibo.com,,362,f,3331236992,0,0,https://m.weibo.cn/u/3331236992?uid=3331236992,https://tva3.sinaimg.cn/crop.0.0.996.996.180/c68ea480jw8fakff3zcb5j20ro0rpjx1.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-21,4385568114719739,4385568114719739,False,祝你幸福，我的女神。不管你今后怎么样，你永远都是我的女神[太开心][太开心][太开心][太开心][太开心],微博 weibo.com,,322,f,5063949683,0,0,https://m.weibo.cn/u/5063949683?uid=5063949683,https://tva2.sinaimg.cn/crop.0.0.170.170.180/005wHODNjw1ee9einne9hj304q04qq2t.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-21,4385558497295566,4385558497295566,False,转发微博,iPhone 7 Plus,假如我年少有为不自卑 老公早有一大堆,109,f,6269670772,4,11,https://m.weibo.cn/u/6269670772?uid=6269670772,https://tvax3.sinaimg.cn/crop.0.0.512.512.180/006QiTM8ly8g1kzzrt44tj30e80e874l.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-21,4385544740307471,4385544740307471,False,转发微博,华为麦芒5,生活空间,1074,f,3706307963,2,12,https://m.weibo.cn/u/3706307963?uid=3706307963,https://tvax3.sinaimg.cn/crop.0.0.996.996.180/dce9c57bly8g38iewjwinj20ro0ro40b.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-21,4385529636705282,4385529636705282,False,转发微博,微博 weibo.com,今天应做的事没有做，明天再早也是耽误了。,247,f,3975651746,0,0,https://m.weibo.cn/u/3975651746?uid=3975651746,https://tva4.sinaimg.cn/crop.0.0.180.180.180/ecf7a1a2jw1eeqn85pukuj2050050wek.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-21,4385494567720701,4385494567720701,False,咦？你不是姓黑泽吗？,微博 weibo.com,,2,f,6900042132,0,0,https://m.weibo.cn/u/6900042132?uid=6900042132,https://tvax1.sinaimg.cn/crop.0.7.550.550.180/007wXSa8ly8fykc1w50v5j30fa0fo3zc.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-21,4385477685555277,4385477685555277,False,还好我不追星[汗],微博 weibo.com,人的一生可能燃烧也可能腐朽，我不能腐朽，我愿意燃烧起来！,2782,f,3508889391,0,0,https://m.weibo.cn/u/3508889391?uid=3508889391,https://tva4.sinaimg.cn/crop.148.0.445.445.180/d125672fjw1ez3tnohrmtj20ig0ch76z.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-21,4385451169619464,4385451169619464,False,转发微博,微博 weibo.com,,144,f,5973356463,0,0,https://m.weibo.cn/u/5973356463?uid=5973356463,https://tva2.sinaimg.cn/crop.0.60.250.250.180/006wfAT5jw1f5cjdiwzbjj306y0abdgo.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-21,4385439522055089,4385439522055089,False,转发微博,微博 weibo.com,任何节约归根到底是时间的节约。,575,f,3901697339,0,0,https://m.weibo.cn/u/3901697339?uid=3901697339,https://tva4.sinaimg.cn/crop.0.0.200.200.180/e88f2d3bjw1eepw9w27puj205k05ldfs.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-21,4385421288579991,4385421288579991,False,转发微博,微博 weibo.com,,256,f,5974657671,0,0,https://m.weibo.cn/u/5974657671?uid=5974657671,https://tva3.sinaimg.cn/crop.0.0.240.240.180/006wl3ojjw1f5ex3s3r9pj306o06ot9c.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-20,4385404264459440,4385404264459440,False,"一直没有太关注过林志玲姐姐,直到宣布她结婚,手写出这番对爱的感悟。我由衷的敬佩这位集美貌与情商于一体的仙女姐姐,她对爱的感悟与勇气,身体力行的证明着。遇到真爱,选择真爱的人,勇敢去爱的人值得被祝福。执子之手,与子偕老。",万人迷OPPO R7,不负爱与勇气,329,f,1979701555,0,0,https://m.weibo.cn/u/1979701555?uid=1979701555,https://tvax3.sinaimg.cn/crop.0.0.996.996.180/75ffd933ly8fs2l9dmf7tj20ro0rowh1.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-20,4385384521632115,4385384521632115,False,志玲姐姐。祝你幸福美满！我相信你是经过很严谨的思考才有这样的决定！,iPhone客户端,生活不可能像你想象的那么好，但也不会像你想象的那么糟。我觉得人的脆弱 和坚强都超乎自己的想象。,107,f,2673843202,1,2,https://m.weibo.cn/u/2673843202?uid=2673843202,https://tvax1.sinaimg.cn/crop.0.0.512.512.180/9f5f9c02ly8g1hhzvh4imj20e80e8t9h.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-20,4385373616647181,4385373616647181,False,//@就是爱吃菠萝呀:？？？？？？？？？？？！！！！！！！！！！[给你小心心][给你小心心][给你小心心][给你小心心][给你小心心][给你小心心],华为手机 畅享玩不停,高维生命体，一直委屈。,605,m,5419654153,4,11,https://m.weibo.cn/u/5419654153?uid=5419654153,https://tva4.sinaimg.cn/crop.0.0.480.480.180/005UMjCFjw8eoki8veqskj30dc0dcgmd.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-20,4385356994385089,4385356994385089,False,你能注意你的言辞吗//@半世缠绵丶只为你封心:牛逼  志玲野结衣//@决堤怎么提:林志玲滚出中国,小米8 SE,,43,f,5678457994,0,0,https://m.weibo.cn/u/5678457994?uid=5678457994,https://tvax4.sinaimg.cn/crop.0.0.664.664.180/006ciekaly8fhyecxnj7oj30ig0igaao.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-20,4385344394476299,4385344394476299,False,转发微博,iPhone 7 Plus,假如我年少有为不自卑 老公早有一大堆,109,f,6269670772,4,11,https://m.weibo.cn/u/6269670772?uid=6269670772,https://tvax3.sinaimg.cn/crop.0.0.512.512.180/006QiTM8ly8g1kzzrt44tj30e80e874l.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-20,4385322555191599,4385322555191599,False,转发微博,微博 weibo.com,,1598,f,3230126700,0,0,https://m.weibo.cn/u/3230126700?uid=3230126700,https://tva3.sinaimg.cn/crop.0.0.200.200.180/c087d26cjw1eekbjctkqrj205k05kdft.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-20,4385304746092184,4385304746092184,False,转发微博,微博 weibo.com,作业不合格，下课来老师办公室,319,f,5770764217,0,0,https://m.weibo.cn/u/5770764217?uid=5770764217,https://tva3.sinaimg.cn/crop.0.0.200.200.180/006ixxodjw1eyc77kjiopj305k05kglt.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-20,4385297405644477,4385297405644477,False,回复@成熟女人M:上海//@成熟女人M:哪里的//@Andy-小劉同學:转发微博,荣耀8X,同室交换，fq交友，银妻控，生活家，暖男QQ980765696,36,m,6324605296,0,0,https://m.weibo.cn/u/6324605296?uid=6324605296,https://tvax4.sinaimg.cn/crop.0.0.996.996.180/006U1oKQly8g47qwshqsoj30ro0rodgo.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-20,4385288946246771,4385288946246771,False,//@慕思3D品牌:志玲姐姐赌上一辈子的幸福，告诫考生:想要睡美人，需要渊博学识，也需要健康体魄。而慕思3D，能让你在睡梦中温故而知新，在睡梦中身强又体健！两字概括:躺赢！拥有慕思3D，好睡眠，好容颜；拥有慕思3D，好睡眠，好姻缘！,vivo智能手机,喜欢一个人也就喜欢了他所在的城市。把自己融入到这。未来是美好的。不去奢求太多，简单生活就好,103,f,2788127581,0,0,https://m.weibo.cn/u/2788127581?uid=2788127581,https://tva2.sinaimg.cn/crop.0.80.480.480.180/a62f735djw8eb5bu0lvx0j20dc0hsgm8.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-20,4385270210063008,4385270210063008,False,转发微博,微博 weibo.com,人生不是一种享乐，而是一桩十分沉重的工作。,312,f,3564710707,0,0,https://m.weibo.cn/u/3564710707?uid=3564710707,https://tva4.sinaimg.cn/crop.0.0.200.200.180/d4792b33jw1eeq2uzy33ij205k05kweh.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-20,4385257434282939,4385257434282939,False,转发微博,微博 weibo.com,,266,m,3957305714,0,0,https://m.weibo.cn/u/3957305714?uid=3957305714,https://tva4.sinaimg.cn/crop.0.0.200.200.180/ebdfb172jw1ebwk7xjamqj205k05kmx5.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-20,4385248362609949,4385248362609949,False,转发微博,微博 weibo.com,,269,m,5887150043,0,0,https://m.weibo.cn/u/5887150043?uid=5887150043,https://tva1.sinaimg.cn/crop.0.0.200.200.180/006qpSEXjw1f2kfiikyluj305k05kdg3.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-20,4385240102998589,4385240102998589,False,林志玲她得经历多少事情，才可以写下这番感悟和真情，不过，她值得～,iPhone客户端,认识的人越多，我就越喜欢狗。,576,f,3175648582,0,0,https://m.weibo.cn/u/3175648582?uid=3175648582,https://tvax4.sinaimg.cn/crop.0.0.996.996.180/bd488d46ly8fyd9edxrd7j20ro0rotaj.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-20,4385225347565873,4385225347565873,False,转发微博,微博 weibo.com,合理安排时间，就等于节约时间。,901,f,3245029152,0,0,https://m.weibo.cn/u/3245029152?uid=3245029152,https://tva1.sinaimg.cn/crop.0.0.180.180.180/c16b3720jw1e8qgp5bmzyj2050050aa8.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-20,4385215705152988,4385215705152988,False,[鲜花][鲜花][鲜花]//@痘博士官方微博:#林志玲结婚# 志玲姐姐新婚快乐！感谢你把言承旭留给了我[害羞],HUAWEI nova 青春版,将记录n次中奖，奈斯👀,1677,f,6091229146,2,2,https://m.weibo.cn/u/6091229146?uid=6091229146,https://tvax1.sinaimg.cn/crop.0.0.664.664.180/006EeaXoly8g2t03hvx1xj30ig0igt96.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-20,4385202753034571,4385202753034571,False,转发微博,微博 weibo.com,,214,f,5973962255,0,0,https://m.weibo.cn/u/5973962255?uid=5973962255,https://tva1.sinaimg.cn/crop.0.62.250.250.180/006wi8tVjw1f5cjgetdb8j306y0afq3n.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-20,4385193932141695,4385193932141695,False,转发微博,微博 weibo.com,,261,f,5063968018,1,2,https://m.weibo.cn/u/5063968018?uid=5063968018,https://tva4.sinaimg.cn/crop.0.28.113.113.180/005wHTpwjw1ee9gqn4mbyj303504qa9y.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-20,4385179261226266,4385179261226266,False,转发微博,微博 weibo.com,找个爱你的人不容易，请你不要再伤了她的心。,43,m,2696205432,0,0,https://m.weibo.cn/u/2696205432?uid=2696205432,https://tvax2.sinaimg.cn/crop.53.276.600.600.180/a0b4d478ly8ftskn1cvp7j20j60pkaee.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-20,4385139678806532,4385139678806532,False,转发微博,微博 weibo.com,,234,m,6021742967,0,0,https://m.weibo.cn/u/6021742967?uid=6021742967,https://tva1.sinaimg.cn/crop.0.33.250.250.180/006zwCqzjw1f7sclflwxvj306y08twf5.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-20,4385125897032906,4385125897032906,False,转发微博,微博 weibo.com,怎么办看图四仍然觉得你是瞎的,378,f,5343150933,0,0,https://m.weibo.cn/u/5343150933?uid=5343150933,https://tva3.sinaimg.cn/crop.0.0.200.200.180/005PBjDLjw1eo28zupu6cj305k05k0so.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-20,4385115716811588,4385115716811588,False,转发微博,微博 weibo.com,宝宝又来美国了同一片天空 同一个梦想[嘻嘻],149,f,5674542074,0,0,https://m.weibo.cn/u/5674542074?uid=5674542074,https://tva3.sinaimg.cn/crop.0.91.310.310.180/006c1NCajw8euyvsokmnbj308m0domxo.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-20,4385098696715279,4385098696715279,False,转发微博,微博 weibo.com,,304,f,5118998404,0,0,https://m.weibo.cn/u/5118998404?uid=5118998404,https://tva1.sinaimg.cn/crop.0.0.180.180.180/005AqNkojw1efqw5nfx3sj3050050q32.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-20,4385086281186786,4385086281186786,False,转发微博,微博 weibo.com,,45,f,1770710762,0,0,https://m.weibo.cn/u/1770710762?uid=1770710762,https://tva4.sinaimg.cn/crop.0.0.180.180.180/698ae6eajw1e8qgp5bmzyj2050050aa8.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-20,4385076710396936,4385076710396936,False,转发微博,微博 weibo.com,有病啊，抄袭狂，有什么好看,415,f,5721898792,0,0,https://m.weibo.cn/u/5721898792?uid=5721898792,https://tva3.sinaimg.cn/crop.0.0.200.200.180/006fevgcjw1ewv8lxhvhcj305k05kmx3.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-20,4385062541558364,4385062541558364,False,转发微博,OPPO智能手机,,161,m,5819990040,0,0,https://m.weibo.cn/u/5819990040?uid=5819990040,https://tvax1.sinaimg.cn/default/images/default_avatar_male_180.gif,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-19,4385044384243702,4385044384243702,False,女神下嫁，黑泽迎娶。 望远嫁重洋，依不忘故国千万倾心。 江湖路遥遥，为妻时漫漫。 有朝一日，女神归来。 若眼中有泪，面颊带伤。 于愿领千万倾心远赴重洋。 擒黑泽，置油锅，炸至两面金黄。,OPPO R15 梦镜版,时事新闻，社会现象，言语犀利，个人评述。,1052,m,1732922810,3,2,https://m.weibo.cn/u/1732922810?uid=1732922810,https://tva4.sinaimg.cn/crop.0.0.540.540.180/674a4dbajw8ehx4ifdvqxj20f00f0js6.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-19,4385036847409402,4385036847409402,False,转发微博,微博 weibo.com,,366,f,3249525165,0,0,https://m.weibo.cn/u/3249525165?uid=3249525165,https://tva2.sinaimg.cn/crop.0.0.180.180.180/c1afd1adjw1e8qgp5bmzyj2050050aa8.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-19,4385014802722839,4385014802722839,False,//@许魏洲ZZ:祝我女神新婚快乐，幸福一生。❤️,Android客户端,,168,f,6026345160,0,0,https://m.weibo.cn/u/6026345160?uid=6026345160,https://tvax3.sinaimg.cn/crop.0.0.1342.1342.180/006zPVFuly8fvh94mjkzvj311a11adk8.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-19,4384992182038841,4384992182038841,False,//@越飞越高-上海:林姐姐要幸福哦，小资生活关注小资钱包，北京见！@海淀公安分局 @北京头条 @北京晚报 @平安北京 @头条新闻,iPhone客户端,,7,m,5270076009,0,0,https://m.weibo.cn/u/5270076009?uid=5270076009,https://tvax2.sinaimg.cn/default/images/default_avatar_male_180.gif,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-19,4384982677694342,4384982677694342,False,只要你跟林志玲有關聯~第一次三個月以後見[ok]第二次就30年後見[拜拜]林志玲的朋友就很抱歉了~是林志玲選擇背棄阿聖一直在實踐讓國家更好[good]讓演藝圈及各項蓬勃發展[good]讓人民幸福快樂的夢想[心][奥特曼]沒有理由要阿聖繼續呵護照顧欺騙隱瞞偷偷和日本人約會滿嘴謊言還嫁給日本人的林志玲[弱],微博 HTML5 版,相逢就是有緣 很高興認識你 如果有演藝工作介紹洽 0968639258 劉仁聖,864,m,2171508252,0,0,https://m.weibo.cn/u/2171508252?uid=2171508252,https://tva3.sinaimg.cn/crop.449.0.1146.1146.180/816e961cgw1eeumqkn6zvj21kw0vz1hm.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-19,4384968476131871,4384968476131871,False,转发微博,微博 weibo.com,,369,m,6019946933,1,2,https://m.weibo.cn/u/6019946933?uid=6019946933,https://tvax2.sinaimg.cn/crop.0.0.199.199.180/006zp5chgy1fjyf6eew20j305k05kwg1.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-19,4384963488867961,4384963488867961,False,第一眼看成小泽玛利亚了,微博 weibo.com,敢于冲撞命运才是天才。,2677,m,3722579560,1,2,https://m.weibo.cn/u/3722579560?uid=3722579560,https://tva4.sinaimg.cn/crop.0.0.199.199.180/dde20e68gw1ed6mfxt6z8j205k05k0sz.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-19,4384956862516954,4384956862516954,False,即使心中有爱，爱情也不一定会来，但我们依然应该坚定心中的那份信念//@书琳小妞:相信爱情，心中有爱，爱情一定会来的，祝福！@林志玲,iPhone客户端,忘掉一切，我依然是我。,21,m,5110859927,0,0,https://m.weibo.cn/u/5110859927?uid=5110859927,https://tvax4.sinaimg.cn/crop.0.2.750.750.180/005zSE8Dly8g3wybqk3d7j30ku0kymzl.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-19,4384941896839802,4384941896839802,False,转发微博,微博 weibo.com,下一次不见不散,247,f,5979851063,0,0,https://m.weibo.cn/u/5979851063?uid=5979851063,https://tva1.sinaimg.cn/crop.0.0.240.240.180/006wGQqHjw1f5q8ogyag4j306o06ojro.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-19,4384936800785157,4384936800785157,False,转发微博,微博 weibo.com,睡姿真像我[允悲][允悲][允悲],443,f,5098402960,0,0,https://m.weibo.cn/u/5098402960?uid=5098402960,https://tva4.sinaimg.cn/crop.0.0.200.200.180/005z2nvOjw1efxpat9edkj305k05k0t3.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-19,4384923269901443,4384923269901443,False,转发微博,微博 weibo.com,欲望以提升热忱，毅力以磨平高山。,20221,f,6238412837,0,0,https://m.weibo.cn/u/6238412837?uid=6238412837,https://tvax4.sinaimg.cn/crop.0.0.199.199.180/006ObK9Tgy1fyy0n3rewij305k05kwea.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
